Date,AC.MX,AGUILASCPO.MX,ALTERNA.MX,ASURB.MX,BBVA.MX,CADUA.MX,CMOCTEZ.MX,FINDEP.MX,GBMO.MX,GFINBURO.MX,GISSAA.MX,GOMO.MX,HERDEZ.MX,LAMOSA.MX,MEGACPO.MX,ORBIA.MX,POSADASA.MX,QBINDUSA.MX,SAREB.MX,SPORTS.MX,TRAXIONA.MX,VESTA.MX,ACCELSAB.MX,AHMSA.MX,AMXB.MX,AUTLANB.MX,BEVIDESB.MX,CEMEXCPO.MX,CMRB.MX,CTAXTELA.MX,DINEB.MX,FRAGUAB.MX,GCARSOA1.MX,GFMULTIO.MX,GMD.MX,GPH1.MX,HIMEXSAA.MX,ICHB.MX,KOFUBL.MX,LASEG.MX,MFRISCOA-1.MX,PASAB.MX,PLANI.MX,QUMMAB.MX,SAVIAA.MX,TEAKCPO.MX,TS.MX,VINTE.MX,ANB.MX,AXTELCPO.MX,BIMBOA.MX,CHDRAUIB.MX,COLLADO.MX,CUERVO.MX,FRES.MX,GCC.MX,GFNORTEO.MX,GMEXICOB.MX,GPROFUT.MX,HOMEX.MX,IDEALB-1.MX,KUOB.MX,LASITE.MX,MINSAB.MX,PE&OLES.MX,PROCORPB.MX,RCENTROA.MX,SIMECB.MX,TEKCHEMA.MX,UNIFINA.MX,VISTAA.MX,AGRIEXPA.MX,ALPEKA.MX,ARA.MX,BOLSAA.MX,CIEB.MX,CONVERA.MX,CULTIBAB.MX,ELEKTRA.MX,GAPB.MX,GENTERA.MX,GICSAB.MX,GRUMAB.MX,HOTEL.MX,INVEXA.MX,LABB.MX,LIVEPOL1.MX,NEMAKA.MX,PINFRA.MX,PV.MX,RA.MX,SITES1A-1.MX,TLEVISACPO.MX,VALUEGFO.MX,VITROA.MX,AGUA.MX,ALSEA.MX,ARISTOSA.MX,BBAJIOO.MX,CABLECPO.MX,CIDMEGA.MX,CREAL.MX,CYDSASAA.MX,FINAMEXO.MX,GAVA.MX,GIGANTE.MX,GNP.MX,HCITY.MX,IASASA.MX,KIMBERA.MX,LACOMERUBC.MX,MEDICAB.MX,OMAB.MX,POCHTECB.MX,Q.MX,RLHA.MX,SORIANAB.MX,TMMA.MX,VASCONI.MX,VOLARA.MX
2025-03-11,195.1616973876953,36.56999969482422,7.390089988708496,453.835693359375,283.4465637207031,3.2100000381469727,73.30438995361328,4.274834156036377,9.989999771118164,45.11042404174805,16.955720901489258,0.4699999988079071,44.0297737121582,110.45339965820312,39.6804313659668,15.079999923706055,24.5,2.5999999046325684,0.008999999612569809,6.099999904632568,17.06999969482422,48.35349655151367,22.5,2.5199999809265137,14.307812690734863,6.539999961853027,23.0,11.983100891113281,1.3799999952316284,0.6060000061988831,22.0,464.92425537109375,113.21200561523438,7.5,10.0,40.04999923706055,0.2590000033378601,174.4499969482422,164.63905334472656,1.6305999755859375,3.1500000953674316,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.5799999833106995,388.0559997558594,31.56399917602539,1259.80908203125,1.8846267461776733,53.56550216674805,108.61505126953125,7.800000190734863,18.290563583374023,212.1521453857422,194.04031372070312,129.13552856445312,94.70816802978516,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.119999885559082,10.390000343322754,348.79998779296875,5.0,4.0,179.88999938964844,0.6489999890327454,12.0,880.0,0.05900000035762787,11.710000038146973,3.2943336963653564,33.97403335571289,19.92129135131836,1.7000000476837158,10.147453308105469,343.9700012207031,355.140380859375,26.61547088623047,2.4800000190734863,351.3456726074219,3.6600000858306885,82.45620727539062,22.576061248779297,100.99999237060547,2.569999933242798,193.440673828125,6.166100025177002,117.4267578125,11.423291206359863,7.60282039642334,95.0,7.300000190734863,11.10861873626709,39.66463851928711,13.0,40.50675964355469,55.0,32.849998474121094,0.3540000021457672,16.667945861816406,27.84307098388672,151.5626678466797,27.934101104736328,121.73200225830078,4.269999980926514,0.9300000071525574,29.93402671813965,31.87346076965332,33.78612518310547,177.2294158935547,5.949999809265137,167.05369567871094,14.899999618530273,26.322052001953125,6.289999961853027,0.375,11.25
2025-03-12,196.7963104248047,37.560001373291016,7.392230033874512,458.5445251464844,282.4520263671875,3.200000047683716,73.30438995361328,4.274834156036377,9.899999618530273,44.816226959228516,16.955720901489258,0.4699999988079071,44.96641159057617,110.46300506591797,39.511661529541016,15.180000305175781,24.5,2.5999999046325684,0.008999999612569809,6.300000190734863,16.760000228881836,45.9283332824707,22.5,2.5199999809265137,14.055092811584473,6.699999809265137,23.0,12.032617568969727,1.3799999952316284,0.6079999804496765,22.0,481.9140930175781,113.11318969726562,7.5,10.0,40.04999923706055,0.2590000033378601,174.60000610351562,168.5006866455078,1.6305999755859375,3.109999895095825,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.550000011920929,388.0559997558594,31.56399917602539,1259.80908203125,1.8553320169448853,53.811214447021484,109.14019012451172,7.800000190734863,18.08394432067871,225.26593017578125,192.4861602783203,131.53746032714844,99.82856750488281,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.119999885559082,10.390000343322754,380.70001220703125,5.0,4.0,179.88999938964844,0.6489999890327454,12.0,969.5,0.05900000035762787,11.260000228881836,3.2181642055511475,33.84087371826172,19.92129135131836,1.7000000476837158,10.147453308105469,345.0,355.4584655761719,27.745237350463867,2.5999999046325684,357.5614929199219,3.700000047683716,82.45620727539062,22.813602447509766,100.99999237060547,2.7200000286102295,194.22100830078125,6.166100025177002,122.73480224609375,11.452531814575195,7.134807586669922,95.0,7.300000190734863,11.011429786682129,40.35772705078125,13.0,40.551429748535156,55.0,32.849998474121094,0.3540000021457672,16.667945861816406,27.84307098388672,151.5626678466797,27.76558494567871,121.73200225830078,4.010000228881836,0.9300000071525574,30.11115074157715,31.58316993713379,33.78612518310547,179.60340881347656,5.96999979019165,167.39639282226562,14.899999618530273,27.06143569946289,6.289999961853027,0.3799999952316284,10.920000076293945
2025-03-13,198.65646362304688,38.08000183105469,7.392549991607666,457.3848571777344,281.4574890136719,3.200000047683716,75.16019439697266,4.274834156036377,9.899999618530273,45.89495086669922,16.955720901489258,0.4699999988079071,44.60921859741211,110.46300506591797,39.17411422729492,15.260000228881836,24.5,2.5999999046325684,0.008999999612569809,6.300000190734863,16.649999618530273,45.84849166870117,22.5,2.5199999809265137,13.948172569274902,6.28000020980835,23.0,11.725611686706543,1.3799999952316284,0.6209999918937683,22.0,491.3634033203125,115.31675720214844,7.5,10.0,40.04999923706055,0.2590000033378601,174.60000610351562,167.516357421875,1.6305999755859375,3.25,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.5400000214576721,388.0559997558594,31.56399917602539,1259.80908203125,1.9041566848754883,54.32229995727539,107.46753692626953,7.800000190734863,17.159086227416992,231.18504333496094,188.566162109375,131.66387939453125,101.12791442871094,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.069999933242798,10.390000343322754,397.0,5.0,4.0,179.88999938964844,0.6489999890327454,12.0,969.0,0.05900000035762787,11.359999656677246,3.23720645904541,35.48631286621094,19.92129135131836,1.7000000476837158,10.147453308105469,342.5,355.0825500488281,28.36661148071289,2.5999999046325684,357.17852783203125,3.6500000953674316,82.45620727539062,22.61239242553711,100.99999237060547,2.819999933242798,195.65322875976562,6.166100025177002,121.05087280273438,11.25759506225586,6.733654022216797,95.0,7.300000190734863,10.855928421020508,40.61516189575195,13.0,40.12260055541992,55.0,32.849998474121094,0.3540000021457672,16.667945861816406,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.190000057220459,0.9300000071525574,30.446754455566406,32.30888748168945,33.78612518310547,181.12884521484375,5.96999979019165,166.28262329101562,14.899999618530273,27.87968635559082,6.300000190734863,0.38999998569488525,10.760000228881836
2025-03-14,197.2942352294922,38.2599983215332,7.399059772491455,502.3642883300781,284.1825256347656,3.119999885559082,75.16019439697266,4.274834156036377,9.899999618530273,46.3754768371582,16.84600830078125,0.4699999988079071,44.283775329589844,110.46300506591797,40.589935302734375,15.34000015258789,24.5,2.5999999046325684,0.008999999612569809,6.300000190734863,16.739999771118164,46.22773742675781,22.5,2.5199999809265137,13.919012069702148,6.300000190734863,23.0,11.864258766174316,1.2999999523162842,0.6439999938011169,22.0,491.4106140136719,117.98475646972656,7.5,10.0,40.04999923706055,0.2590000033378601,174.60000610351562,167.6961669921875,1.6305999755859375,3.309999942779541,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.5210000276565552,388.0559997558594,31.56399917602539,1259.80908203125,2.0603950023651123,53.71293258666992,108.41083526611328,7.800000190734863,17.92652130126953,230.52737426757812,192.27828979492188,133.1357421875,100.78141784667969,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.0999999046325684,10.390000343322754,399.6199951171875,5.0,4.0,179.5,0.6489999890327454,12.0,970.0,0.05900000035762787,11.920000076293945,3.170557975769043,35.54337692260742,21.0107364654541,1.7000000476837158,10.451496124267578,343.8999938964844,369.21337890625,27.500455856323242,2.5299999713897705,357.0213928222656,3.8499999046325684,82.45620727539062,22.16206169128418,100.99999237060547,2.7699999809265137,198.95230102539062,6.166100025177002,123.23815155029297,11.754683494567871,6.781410217285156,95.0,7.300000190734863,11.244681358337402,40.99141311645508,13.0,40.596099853515625,55.0,32.849998474121094,0.3540000021457672,16.5748291015625,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.199999809265137,0.9300000071525574,29.654356002807617,32.70561218261719,33.78612518310547,192.97021484375,5.869999885559082,168.27215576171875,13.5600004196167,27.899402618408203,6.400000095367432,0.3799999952316284,11.15999984741211
2025-03-18,198.1961212158203,38.880001068115234,7.4055399894714355,502.8122863769531,298.34490966796875,3.119999885559082,75.16019439697266,4.274834156036377,9.899999618530273,46.25779724121094,16.84600830078125,0.4699999988079071,44.44253158569336,110.94327545166016,40.30864715576172,15.609999656677246,25.299999237060547,2.5999999046325684,0.008999999612569809,6.300000190734863,16.889999389648438,45.898399353027344,22.5,2.5199999809265137,13.889852523803711,6.150000095367432,23.0,12.022713661193848,1.3300000429153442,0.671999990940094,22.0,538.6476440429688,112.85626983642578,7.5,10.0,40.04999923706055,0.2590000033378601,174.60000610351562,169.0401611328125,1.6305999755859375,3.309999942779541,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.5299999713897705,388.0559997558594,31.078399658203125,1259.80908203125,2.070159912109375,54.97098159790039,109.8695297241211,7.800000190734863,18.231529235839844,248.62359619140625,194.2778778076172,133.9303741455078,101.27230072021484,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.0999999046325684,10.390000343322754,351.7900085449219,5.0,4.0,179.39999389648438,0.6489999890327454,12.0,970.0,0.05900000035762787,12.15999984741211,3.256248950958252,35.809696197509766,22.567087173461914,1.7000000476837158,10.451496124267578,345.760009765625,367.7000427246094,29.18569564819336,2.5299999713897705,357.6695251464844,3.8499999046325684,82.45620727539062,23.292680740356445,100.99999237060547,2.809999942779541,199.32765197753906,6.166100025177002,125.16002655029297,11.764430046081543,6.485320568084717,95.0,7.300000190734863,11.584840774536133,41.49637985229492,13.0,40.739044189453125,55.0,32.849998474121094,0.3540000021457672,16.5748291015625,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.090000152587891,0.9300000071525574,30.390819549560547,33.53776931762695,33.78612518310547,192.1121368408203,5.860000133514404,169.17648315429688,13.5600004196167,27.5642147064209,6.389999866485596,0.3790000081062317,11.390000343322754
2025-03-19,196.64602661132812,39.279998779296875,7.409409999847412,505.3160400390625,290.0304870605469,3.119999885559082,75.16019439697266,4.274834156036377,9.899999618530273,47.65033721923828,16.955720901489258,0.4699999988079071,44.10121536254883,110.94327545166016,39.81169891357422,15.670000076293945,25.299999237060547,2.5999999046325684,0.008999999612569809,6.300000190734863,16.809999465942383,47.245704650878906,22.5,2.5199999809265137,13.841252326965332,6.150000095367432,23.0,12.161360740661621,1.3600000143051147,0.75,22.0,532.0520629882812,115.20805358886719,7.5,10.0,40.04999923706055,0.2590000033378601,171.0,168.5101318359375,1.6305999755859375,3.180000066757202,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.5600000023841858,388.0559997558594,31.078399658203125,1259.80908203125,2.294752597808838,54.54835510253906,110.87118530273438,7.800000190734863,17.710065841674805,248.62359619140625,193.96112060546875,135.3119354248047,104.43885803222656,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.0999999046325684,10.390000343322754,349.2099914550781,5.0,4.0,179.39999389648438,0.6489999890327454,12.0,935.0,0.05900000035762787,11.720000267028809,3.2943336963653564,36.056983947753906,21.788911819458008,1.7000000476837158,10.451496124267578,344.17999267578125,371.5749206542969,28.7996883392334,2.609999895095825,359.6923522949219,3.8499999046325684,82.45620727539062,24.30832290649414,100.99999237060547,2.75,202.08346557617188,6.166100025177002,128.07029724121094,12.086075782775879,6.475769519805908,95.0,7.300000190734863,11.536246299743652,42.199371337890625,13.0,40.27448272705078,55.0,32.849998474121094,0.3540000021457672,16.5748291015625,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.190000057220459,0.9300000071525574,30.549297332763672,33.76032257080078,33.78612518310547,193.93316650390625,5.820000171661377,166.25405883789062,13.5600004196167,27.544498443603516,6.5,0.3790000081062317,11.520000457763672
2025-03-20,201.8599853515625,40.310001373291016,7.414740085601807,509.87554931640625,290.5078430175781,3.119999885559082,75.16019439697266,4.274834156036377,9.899999618530273,46.787353515625,16.955720901489258,0.4699999988079071,44.24409103393555,110.94327545166016,38.545902252197266,15.989999771118164,25.299999237060547,2.5999999046325684,0.008999999612569809,6.25,17.260000228881836,47.74470901489258,22.5,2.5199999809265137,13.909293174743652,6.110000133514404,23.0,12.072229385375977,1.340000033378601,0.7820000052452087,22.0,523.490966796875,115.4847412109375,7.5,10.0,40.04999923706055,0.2590000033378601,171.0,173.01535034179688,1.6305999755859375,3.200000047683716,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.546999990940094,388.0559997558594,31.078399658203125,1261.987060546875,2.4314615726470947,53.43772888183594,111.68804931640625,7.800000190734863,17.454254150390625,246.13235473632812,193.88192749023438,136.14268493652344,103.39936828613281,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.069999933242798,10.390000343322754,343.6099853515625,5.0,4.0,179.39999389648438,0.6489999890327454,12.0,930.0,0.05900000035762787,11.979999542236328,3.2943336963653564,36.23769760131836,22.567087173461914,1.7000000476837158,10.451496124267578,345.9800109863281,366.813232421875,28.97857093811035,2.609999895095825,359.42724609375,3.8399999141693115,81.95948028564453,23.810083389282227,100.99999237060547,2.690000057220459,201.50070190429688,6.166100025177002,127.20089721679688,12.680632591247559,6.590384483337402,95.0,7.0,11.341870307922363,43.05088424682617,13.0,41.08747482299805,55.0,32.849998474121094,0.3540000021457672,16.5748291015625,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.199999809265137,0.9300000071525574,30.512008666992188,33.64420700073242,33.78612518310547,196.5264434814453,5.820000171661377,168.01513671875,13.5600004196167,27.544498443603516,6.400000095367432,0.3700000047683716,11.430000305175781
2025-03-21,197.12515258789062,42.220001220703125,7.416240215301514,500.74786376953125,293.1036376953125,3.450000047683716,75.16019439697266,4.274834156036377,9.899999618530273,45.17906951904297,16.616607666015625,0.4699999988079071,44.68065643310547,110.94327545166016,37.7020378112793,16.299999237060547,25.299999237060547,2.5999999046325684,0.008999999612569809,6.25,16.68000030517578,47.4852294921875,22.5,2.5199999809265137,13.909293174743652,6.090000152587891,24.0,11.834549903869629,1.2999999523162842,0.777999997138977,22.0,520.6561889648438,115.8997573852539,7.5,10.0,40.04999923706055,0.2590000033378601,173.8000030517578,169.76895141601562,1.6305999755859375,3.200000047683716,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.5590000152587891,388.0559997558594,31.078399658203125,1261.987060546875,2.392401933670044,53.73258590698242,111.24070739746094,7.800000190734863,17.5329647064209,244.13938903808594,190.5459747314453,136.33229064941406,101.39740753173828,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.1700000762939453,10.390000343322754,356.239990234375,5.0,4.0,179.38999938964844,0.6489999890327454,12.0,940.0,0.05900000035762787,12.020000457763672,3.2276852130889893,34.80150604248047,22.567087173461914,1.7000000476837158,10.451496124267578,344.010009765625,360.1141052246094,28.489002227783203,2.609999895095825,358.77911376953125,3.8499999046325684,82.45620727539062,23.781335830688477,100.99999237060547,2.5799999237060547,198.6855926513672,6.166100025177002,125.30644989013672,12.47594928741455,6.542627811431885,95.0,6.789999961853027,11.45849609375,42.47660827636719,13.0,39.37214660644531,55.0,32.849998474121094,0.3540000021457672,16.5748291015625,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.21999979019165,0.9300000071525574,30.36285400390625,33.566795349121094,33.78612518310547,191.63543701171875,5.760000228881836,166.6443634033203,13.5600004196167,27.544498443603516,6.400000095367432,0.36800000071525574,11.300000190734863
2025-03-24,200.55413818359375,42.939998626708984,7.420479774475098,500.0187072753906,292.3974914550781,3.450000047683716,75.16019439697266,4.274834156036377,9.899999618530273,45.14965057373047,16.616607666015625,0.4699999988079071,44.45046615600586,110.94327545166016,38.72405242919922,16.459999084472656,25.299999237060547,2.5999999046325684,0.008999999612569809,6.400000095367432,16.670000076293945,47.125946044921875,22.5,2.5199999809265137,13.860692977905273,6.099999904632568,24.0,12.06232738494873,1.25,0.75,22.0,531.995361328125,114.96102142333984,7.5,10.0,40.04999923706055,0.2590000033378601,174.0,167.43116760253906,1.6305999755859375,3.200000047683716,36.86000061035156,14.199999809265137,0.18000000715255737,0.800000011920929,0.550000011920929,388.0559997558594,31.078399658203125,1261.987060546875,2.3435773849487305,53.74241638183594,112.22290802001953,7.800000190734863,17.700227737426758,238.16046142578125,193.02072143554688,134.5624542236328,99.87669372558594,112.6500015258789,0.0010000000474974513,37.5541877746582,42.867000579833984,3.0999999046325684,10.390000343322754,352.1700134277344,5.0,4.0,179.3000030517578,0.6489999890327454,12.0,940.0,0.05900000035762787,11.510000228881836,3.161036729812622,36.152095794677734,22.567087173461914,1.7000000476837158,10.451496124267578,343.989990234375,367.23736572265625,29.872968673706055,2.609999895095825,358.62200927734375,3.8499999046325684,83.44965362548828,23.84840965270996,100.99999237060547,2.640000104904175,200.27587890625,6.166100025177002,130.72433471679688,13.012025833129883,6.666794776916504,95.0,6.679999828338623,11.555685043334961,42.70433807373047,13.0,40.39955520629883,55.0,32.849998474121094,0.3540000021457672,16.5748291015625,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.190000057220459,0.9300000071525574,30.372177124023438,33.44100570678711,33.78612518310547,193.90457153320312,5.690000057220459,165.0546417236328,13.5600004196167,27.544498443603516,6.5,0.3659999966621399,11.430000305175781
2025-03-25,199.1543731689453,44.91999816894531,7.421040058135986,504.26190185546875,287.54412841796875,3.450000047683716,74.97461700439453,4.274834156036377,9.899999618530273,46.179344177246094,16.616607666015625,0.4699999988079071,44.45046615600586,110.94327545166016,40.814964294433594,16.770000457763672,25.299999237060547,2.5999999046325684,0.008999999612569809,6.400000095367432,16.489999771118164,48.49321746826172,22.5,2.5199999809265137,13.957892417907715,6.079999923706055,24.0,12.48817253112793,1.1699999570846558,0.7620000243186951,22.0,514.0416870117188,116.58158874511719,7.5,10.0,40.04999923706055,0.2590000033378601,173.97999572753906,170.365234375,1.6305999755859375,3.2799999713897705,37.0,14.199999809265137,0.18000000715255737,0.800000011920929,0.5479999780654907,388.0559997558594,31.078399658203125,1261.987060546875,2.363107204437256,54.36161422729492,112.25208282470703,7.800000190734863,17.5329647064209,230.18856811523438,193.76315307617188,133.73171997070312,102.09039306640625,114.52750396728516,0.0010000000474974513,37.5541877746582,40.91849899291992,3.180000066757202,10.390000343322754,355.0,5.0,4.0,179.3000030517578,0.6489999890327454,12.0,979.0,0.05900000035762787,11.569999694824219,3.23720645904541,35.50533676147461,22.567087173461914,1.7000000476837158,10.451496124267578,344.0,374.6979675292969,30.776784896850586,2.6500000953674316,360.80194091796875,3.8499999046325684,84.44309997558594,24.001712799072266,100.99999237060547,2.75,202.30076599121094,6.166100025177002,132.92991638183594,13.401898384094238,6.962884426116943,95.0,6.679999828338623,11.56540298461914,42.61522674560547,13.0,40.211936950683594,55.0,32.849998474121094,0.3540000021457672,16.5748291015625,27.84307098388672,151.5626678466797,27.527679443359375,121.73200225830078,4.289999961853027,0.9300000071525574,30.670494079589844,32.502410888671875,33.78612518310547,197.34637451171875,5.690000057220459,167.59628295898438,13.5600004196167,27.406478881835938,6.349999904632568,0.35499998927116394,11.369999885559082
